mata_pelajaran,jam_belajar,nilai_ujian_sebelumnya,jam_tidur,tingkat_ekonomi,tingkat_motivasi,pertemanan,nilai_ujian_rendah_flag,nilai_akhir
Seni,4.503908201228574,83.5484593169108,6.549557108475758,1,5,5,0,93.90105884806134
Matematika,6.989727843633567,83.3981633951698,8.181211300573969,5,3,5,0,89.902916706406
Bahasa,4.813007561999904,72.42998753123476,7.458833403973183,2,5,3,0,81.07835287298249
Matematika,9.347420279105485,89.17655533629565,5.258835602382281,2,3,1,0,94.3330600703665
Bahasa,1.5106995194026953,64.25709832719289,8.722785453332417,2,3,4,0,67.88574882417905
Matematika,3.0772642621611324,96.20386955778457,7.764540675919307,4,3,1,0,100.0
Agama,0.37073239549442416,60.90883935842055,8.104625088410074,5,4,3,0,67.00449560876997
Seni,8.987381133490599,40.478317279718794,7.489477041613757,1,4,2,0,48.51749463026154
Bahasa,3.110025698496739,51.056175846356055,7.2001830914677765,5,2,4,0,58.81975743464831
IPS,1.0261573765433343,49.723040831608174,7.5299118554077085,2,3,4,0,54.28979423478767
Matematika,3.776161371149131,58.89711045605651,6.572738363055991,3,4,2,0,66.83753980835824
Matematika,2.21438178362306,86.92920511604446,7.910561031169497,2,4,5,0,93.04068596210584
Bahasa,3.7904302193891946,63.26305036738605,9.926956024433565,4,1,4,0,62.46587877035188
IPS,5.082458501889808,49.67505271976482,7.694435403937477,5,3,4,0,55.44879412000237
IPS,6.609842208094201,48.15703227919289,8.675214464714868,4,5,4,0,57.809896208954555
Agama,4.650662119778124,69.13708534455732,5.228589970552408,1,1,3,0,70.01056777497902
Agama,5.050581398669352,92.8711223295908,8.219632760832173,5,4,2,0,100.0
Agama,3.836809553859739,73.31561281046086,7.764792398798448,5,4,4,0,81.32165511410186
Agama,1.9766035455006818,84.15822176174092,8.613279384346477,5,4,2,0,89.994904172959
Agama,1.3069195140681975,76.02743210819322,6.363063554417378,3,4,5,0,81.4250320764922
Agama,4.271028439327278,47.102631904797676,8.477399718956386,5,5,4,0,55.14383021157575
Seni,5.169279557086427,79.02034465601474,5.92105713947766,3,2,1,0,86.35570698674117
IPS,4.122770957547498,52.914539317050824,8.707922048759176,5,2,1,0,55.37363134390866
Agama,1.381346014277316,63.748273173732684,8.811028559161748,2,3,1,0,65.7261021574851
IPS,5.402800186536344,59.15979193128328,5.341552082284219,1,4,1,0,63.297681922554084
IPS,8.258609765808629,68.44587558691589,7.546165165711155,5,3,3,0,78.28520355629388
IPA,4.770706972977704,66.2706268815184,6.6700058782494756,4,5,5,0,76.55653767778853
Seni,3.8409388448478348,64.29023031315913,7.730682815775648,2,3,4,0,68.14936986855584
Agama,4.879011919512962,65.86189352018052,7.059244971939311,4,2,5,0,74.15016602215064
Matematika,2.7912403108737625,74.0158014741778,6.663619858754674,4,2,1,0,79.408021726224
Bahasa,2.662201741407703,65.86090866255483,6.1273141431607065,3,2,5,0,72.0599278472153
Matematika,5.9028281761892725,67.41102433671588,9.162869348846698,1,3,5,0,69.8111307430745
Seni,6.980643058064665,99.88262842856868,5.887408384677056,4,4,3,0,100.0
Bahasa,4.70580329561116,85.59339027706974,6.181956859024887,2,1,1,0,87.44028997599946
Seni,1.0524699047684662,62.5228453651613,5.116314118121648,1,2,2,0,63.40431959291147
IPS,5.706697853071502,71.60035663169317,8.284257754484534,2,3,5,0,78.10926272301633
Bahasa,9.134764340674897,70.42622690266853,8.555962547936385,4,1,5,0,76.12481390120932
IPS,4.51220367310343,71.19935480148641,7.589239691289065,1,2,1,0,73.74785618862907
Matematika,4.644308449193154,69.68608095527979,5.844923971364,5,2,3,0,75.09981147951886
Matematika,3.2547329397721234,71.30795572414995,4.443444421305737,4,5,4,0,76.55374595899255
Bahasa,5.96270799578682,66.22337043755647,7.839646546663583,4,2,1,0,72.91152491195604
Bahasa,3.6580330710107747,60.781824811680806,8.348497223101772,3,1,4,0,62.298812441502555
Agama,7.043003795337189,64.18225151487958,6.235190744971014,2,1,2,0,67.76328403380478
Seni,3.6848389070296887,43.959880027730954,7.112004697786908,5,4,4,0,52.21684561315742
Agama,5.6835829362379275,80.42613974056567,4.642696623566924,1,1,5,0,81.32265488463405
Seni,4.9073115078808796,77.23144229440581,5.814845171540043,4,3,3,0,82.60586042919576
Agama,8.110223238618602,100.0,7.580090431525894,4,3,2,0,100.0
IPS,5.818958772396097,52.06720609506008,6.842934638630813,5,2,3,0,60.60697272959796
Bahasa,7.774014638249842,63.9462404274565,7.283699048299303,4,4,3,0,74.93519587855225
Matematika,5.217247001554333,87.50480047037591,8.708526129139406,2,2,4,0,92.12762916338244
Seni,4.658519398971436,75.38335241517444,5.136689086418929,1,4,3,0,77.88704209721017
Seni,4.92361846092955,94.47306116445534,7.308693880562886,5,5,2,0,100.0
Matematika,3.457181597245615,92.14403618712907,5.9796496149213265,5,4,3,0,99.34078789846897
Agama,6.063337567407744,33.55132817386099,6.73735355138134,3,5,2,0,42.303546197731926
Seni,3.619283318393027,73.8605641916778,7.4354909465166505,1,5,5,0,81.74651552349405
IPS,5.224926083035699,73.93975906949112,5.101874802221202,5,2,5,0,79.17693980086145
Bahasa,6.710403932927824,69.65762866217143,6.020733369906208,4,3,4,0,76.71816552990346
Matematika,8.167097819553877,63.48302965312525,6.3791944043775555,1,4,1,0,71.16546344983155
Bahasa,5.325720167729981,93.43130278113141,7.5953612540497755,2,2,5,0,99.05134158486334
Seni,6.722414112132065,69.59451735988095,8.651497967222705,5,5,1,0,78.05897471625208
Seni,6.483775500761628,22.945833840519867,4.492688670291425,2,5,2,1,21.44890740573963
Matematika,4.235245818358049,63.361566065386356,5.998670083367143,5,1,1,0,67.79887215015646
IPS,9.215606908848354,100.0,6.780055804636408,4,1,3,0,100.0
IPA,3.8475155942421133,53.24436008857677,6.7742735247994545,3,4,2,0,58.23965988309591
Matematika,5.181989252299131,88.26304203683405,7.623458874728493,4,3,3,0,95.09101830717253
IPA,7.908239506796855,85.63706588435622,5.139423730094749,2,1,1,0,87.0429037280239
Agama,7.858916485597646,66.1617306191982,6.69583803587223,1,5,3,0,77.43425859030442
IPA,5.028640796071323,72.83649319616565,6.381895697465914,2,2,2,0,76.45311787801052
IPS,6.980833495681256,68.95506123509266,8.082721591221103,3,3,3,0,77.09782492960227
Agama,4.552055327112889,62.090111829589134,7.111135602276171,5,4,1,0,70.62618962308004
IPA,4.022642219401884,59.9719441095792,6.333550361559664,5,2,3,0,65.32552907741662
Agama,2.5744218537631203,91.31000551230449,8.826916726044757,2,4,3,0,95.1385680378199
IPA,6.44776273095856,67.39757228415318,6.2051723198615205,1,2,4,0,74.68238962920309
IPS,6.658441862536912,58.41996939426253,5.801346388320669,5,2,2,0,63.56403565244957
IPA,3.8642214088886764,78.23769948323809,7.883566173677245,5,3,4,0,85.3545683419392
IPA,5.536200067970469,76.39689427194205,6.286732547996326,3,4,1,0,83.89557116255146
IPA,10.0,47.61983585364698,7.098596385415141,3,1,5,0,55.41857587787105
Matematika,7.293364600234728,60.33709214953599,9.598031610813138,1,2,1,0,60.93907882335388
Matematika,3.197032114842277,44.518024343916125,6.265428125756997,5,2,1,0,48.89571776643077
Matematika,7.003124559526776,100.0,5.5508830548041646,4,1,1,0,100.0
IPS,3.206276437498638,64.55893411804733,6.677434908081335,2,3,1,0,68.37352980694814
Agama,0.0,59.84813240758784,6.538955673940487,5,3,4,0,65.65835396158306
Seni,4.959175713467743,62.49749133580337,8.149843397683782,2,3,1,0,65.81584313934322
IPA,8.12640291918597,58.687156613669416,4.947956381032142,5,5,3,0,66.84140354396537
IPA,7.794895920873882,67.25452510237112,10.0,3,5,1,0,70.79748428840284
IPS,5.7544703381853095,88.52629483406247,5.919763732415479,1,3,5,0,95.56316414604561
IPA,3.916541173500211,71.46010576526983,7.788188719243163,4,3,2,0,77.70691020564145
Matematika,5.972899367825293,49.18596524158309,8.401626413307254,3,1,4,0,52.26899846075556
Seni,4.461679659378179,52.78010657493935,7.287356551124936,1,5,4,0,62.821469904413604
Bahasa,3.9726886160613786,72.61906996275088,7.928890110154978,3,4,4,0,77.91653669269294
IPA,7.124004404611142,57.51132802918711,7.10596078260648,2,3,4,0,66.03363214756912
Matematika,3.947928440578814,67.13771942001532,7.948327969617962,5,3,1,0,73.44790838222131
Bahasa,7.254473112952152,100.0,6.362389854154918,3,3,5,0,100.0
Seni,3.8156280760723744,54.91442895064859,6.019560614613098,1,2,1,0,57.512439878106214
Bahasa,9.116983909645779,48.3070437968273,4.329804821334509,5,5,2,0,54.92531279595133
Matematika,1.7187311194297616,58.89600363791006,7.6528429612287,2,4,2,0,63.18111946643351
Agama,3.0864613365908644,43.0124206927624,6.4851957636085835,2,2,1,0,47.69136949794283
Agama,4.689264531619354,89.29156041703148,7.561027000554509,4,2,1,0,94.90496944364412
Bahasa,1.031912193623874,52.61052342785788,6.524018885980913,5,4,1,0,59.28329300002277
IPS,0.0,55.390526402355576,8.860903917590191,2,4,5,0,58.8203607705166
Bahasa,1.049184766178783,49.99854674280381,6.75349804217965,3,4,4,0,56.102915979811854
IPA,4.415821579377984,44.62517650650136,6.0676899993789375,2,4,2,0,49.865101906699884
IPA,4.466579980231774,69.1772335173172,6.402157115690585,2,4,2,0,75.0749124279094
Agama,5.665998962465731,58.73248103365339,7.751893197048597,2,3,4,0,65.30749361681612
IPS,4.605997036447315,42.9296161575032,10.0,4,4,4,0,48.37106061494543
Matematika,5.599032929021698,64.41676621585607,9.057143187667833,1,4,2,0,68.2404557121814
IPA,4.099567171123195,75.48491262362035,5.1883270754561845,2,5,2,0,77.46687791958549
Agama,6.429631514943362,63.37021021680495,7.354376296215122,1,3,5,0,71.15218626287766
Seni,6.188620006347044,78.9892217121002,5.824012124968152,5,2,2,0,85.19983408277227
Agama,4.346614760284962,95.47804161591671,6.409169007885605,1,3,1,0,100.0
IPA,6.066022869344781,82.2174218987599,6.541017317388328,5,1,1,0,89.41775638553241
IPA,4.618708128102661,73.23777543403232,6.870720833494913,4,4,4,0,85.35716198272183
Agama,1.955348169213789,82.18291188180689,8.317119926654756,5,2,4,0,86.16425323346182
Matematika,6.808993282765243,100.0,6.6075457040758305,5,1,1,0,100.0
Bahasa,3.1863679068031416,48.3812802633872,7.251602195445213,3,2,4,0,54.507335267512616
IPA,6.7876479102835345,79.49078359478423,6.987810628739233,4,3,1,0,87.81460042516703
Agama,5.648053544234047,55.04571819365561,5.952127425785312,2,1,5,0,59.038929322037305
Agama,4.8309553819657545,73.62575191101277,6.1885429853687945,4,4,4,0,80.8970869278147
IPS,1.246013209097828,50.16872991827634,6.086164981629253,3,4,3,0,54.959236678543704
Bahasa,8.079491114828887,81.33846604083585,7.994829917039469,5,1,2,0,87.36286682316523
Seni,4.273772277291823,74.19887035907243,6.442700983510099,4,3,1,0,81.00824584109554
Matematika,6.269127174311166,92.492535537463,9.653329824566246,3,1,2,0,93.84111384076824
Seni,4.772051753258438,65.93090480504463,5.825921721365465,2,3,2,0,69.44540511124389
Bahasa,4.457129328875224,65.45355505002753,5.822340372845242,5,2,4,0,69.68150007116306
Bahasa,5.385615676793979,65.6034355701128,5.3986015705972275,4,3,2,0,70.20801300587985
Bahasa,5.053144566883694,100.0,6.839398320577069,4,1,3,0,100.0
Seni,4.466014419648424,79.50245056129602,6.191286337833883,5,1,4,0,85.2166618582639
Bahasa,4.889370882775695,90.1701225879736,6.471451733609841,4,2,1,0,96.00542292900178
Agama,5.85412931254342,80.86535228961799,8.536739388326513,5,1,2,0,85.5551002068057
Seni,5.995638353516589,83.2292956228078,6.749860431619998,3,5,2,0,91.59599892302658
Bahasa,5.086714425487859,47.87323726150777,6.437313231688549,5,1,5,0,55.019731878760055
Agama,6.241873979628878,61.60238545601152,7.428726451523253,2,5,1,0,69.57825672700038
IPS,4.151860391113827,60.680191801972285,7.280391726189161,5,1,5,0,65.58696847321328
Bahasa,9.44977276199291,70.88624669024583,8.130926143463086,4,1,1,0,76.46347698434046
Seni,7.971177216015562,68.44748924862043,8.254667066792726,5,2,2,0,76.0834801835336
IPA,6.524885989663223,45.88486803986416,7.67913712177947,5,5,2,0,56.07994273632987
Bahasa,1.116839012325899,70.64410693857592,8.406515897306491,5,2,3,0,73.67100691786342
IPA,6.212038277709964,39.812547224419724,5.981256154665258,2,5,4,0,47.31936871889589
Agama,4.326725834275891,81.64706368196985,6.82082040241026,2,5,3,0,90.19163454940316
IPS,3.0426385371812943,71.55930415198003,7.184970281239572,4,4,1,0,81.1680247378642
Matematika,4.275807899390361,88.68036947525621,7.131437238708641,4,5,1,0,98.63132977324335
IPS,3.26433053214116,73.1927225290567,10.0,5,2,1,0,73.65326717384374
Bahasa,6.013606187519011,63.06409874853659,8.646662068961325,1,2,1,0,64.6282996058154
IPA,8.231988125126456,46.35648102236702,8.590631040780726,3,3,4,0,50.989962424540956
IPA,6.652057583413564,64.0821773738482,6.568948667167203,5,1,2,0,69.40868579858592
Seni,10.0,58.18433225681326,6.899962708591373,3,4,3,0,69.04346777149031
IPA,1.8927751408491909,75.57326148214098,8.147942385907413,2,1,2,0,75.83912034157805
Seni,3.9879305910617866,63.68346491418125,9.254429310987856,4,2,5,0,65.16684957727684
Agama,3.113949615315379,79.07372332413276,5.7189184018996135,1,4,3,0,83.30876036527734
Matematika,7.458736628719716,90.30754067765203,6.2908348442173425,4,5,1,0,98.48911698488318
Bahasa,4.558899286042924,48.788764041004725,6.7021270978752385,2,2,1,0,54.161508885599105
Seni,5.379032392954508,69.96088710198687,7.389396142107378,5,2,5,0,78.70681614761138
Matematika,6.267371063946118,69.28384597501504,8.159104320923184,2,2,3,0,75.65920302884743
IPA,2.090422298926516,74.71337546013979,8.075105129882436,1,2,4,0,76.23464059613859
IPA,3.7573020735900062,80.29978985565981,7.681131562545606,5,4,4,0,87.88113914160066
Matematika,6.994531907395829,93.8163306824381,5.859793053847043,5,1,1,0,97.76648501197181
IPA,3.903824198984161,53.357883778150125,6.743305105303542,1,1,1,0,57.54830708455125
Agama,1.5727140618626159,46.418660963031726,4.994032514281731,4,5,1,0,49.59080673299777
Agama,3.1954742246315035,72.82767322994992,8.468104491534476,5,2,5,0,77.00514087229608
Matematika,4.4274638927894685,76.74266099744831,7.05098889449127,4,2,5,0,84.34090729116821
Seni,5.333521039778856,80.80485835943115,5.253771319956565,3,1,2,0,82.04597227443998
Seni,4.8583733800989615,58.583517725343484,10.0,1,5,5,0,63.273943803573225
Matematika,3.7715643161140515,46.33226641695258,4.0,3,3,3,0,46.382490188478954
Seni,6.878626877696939,88.28452647597153,6.905934637381902,5,4,5,0,99.68029111001728
Seni,4.741878126876182,77.68711026732828,8.971695338496163,1,1,3,0,77.5176512545787
Agama,5.418802723995848,64.31953363518608,6.272187165321586,5,4,4,0,72.76176453308531
Seni,3.8780880452231363,37.80791067466462,7.248188172060458,1,1,2,0,41.3703457001499
IPS,8.017880528480426,59.963647218267084,7.718075992175038,4,5,5,0,70.08808201296615
Bahasa,4.216737789586278,80.43083301278753,4.0,2,2,4,0,77.20594800629165
IPA,5.149385733186521,76.52196042981396,5.365270098753532,2,3,3,0,81.82789615552082
IPS,7.06999888425376,49.32542239862977,6.909367927218908,1,4,2,0,55.86378804382398
Seni,5.560084522119919,79.28677768434157,6.876983026018187,3,3,4,0,87.00942231832273
Agama,5.510179392874963,68.67714362098972,4.980400464765064,1,2,3,0,70.81545455916903
Matematika,1.052688981206773,89.00609081759025,6.9700988348658734,4,1,2,0,93.0426442677187
Seni,6.361270003387769,59.53098893854109,7.802920571191623,3,5,1,0,68.02847114373208
Agama,5.11117388042698,60.74531285594602,8.934903599606052,1,2,5,0,63.194253508955214
Bahasa,6.083130206345101,71.72643931051385,7.312409670483262,1,3,1,0,78.07267104806729
Seni,5.366426096737673,63.73514716292182,5.636989654409117,5,3,1,0,69.86715063648647
Matematika,3.8816848857542556,56.89787364087263,7.858057670590457,4,3,1,0,63.77816168494988
Agama,6.78861433309919,97.621581717752,8.033642278799226,4,1,4,0,100.0
Agama,5.396253222559832,91.31442551106839,6.754751013825713,2,3,1,0,99.08130172525618
Agama,2.4212270179141804,55.60131622795485,6.435507439366868,5,1,1,0,59.201403581970176
Bahasa,7.617034312692325,73.30483556478511,6.312702646231906,3,3,4,0,82.0171168194131
Seni,2.139040871225056,47.02058029540714,7.940283154532038,2,4,5,0,52.94910827616262
Bahasa,6.801858468501084,95.5184746656803,6.7876490518636245,4,4,2,0,100.0
IPA,7.973863543860414,81.40212523249528,7.500936636796973,1,2,2,0,85.99154202716066
IPA,2.7874091280734743,85.0548690155809,5.88140399007288,5,2,5,0,90.6318263595572
Seni,4.754476426524223,66.2268557923668,7.110036965800194,4,5,4,0,75.43155994896527
Bahasa,4.568103507731647,87.6204569842049,5.3478199884034066,4,3,1,0,90.91234766652339
Matematika,4.658057689638222,87.66026652593747,6.12342454529542,5,3,2,0,93.99244435055498
Agama,8.660476710466128,67.53026955442297,7.070075443093611,4,1,5,0,77.29728575867412
Agama,2.810562254165762,52.764940965017146,5.885059825490394,2,2,5,0,57.78393809487674
Seni,4.386865910242004,76.52812544480521,6.404926295692054,5,4,1,0,82.94282603086009
IPA,8.006644997643502,68.10211838053397,8.138990785572947,4,1,5,0,71.56967838002156
IPA,4.354102343321704,97.78825474149517,6.55404460884341,4,4,4,0,100.0
Agama,3.1284405682670076,70.75948112424658,6.453217199839031,5,1,4,0,75.24560704747577
Seni,5.526029363539497,71.59681615491505,5.66711956545698,1,2,2,0,76.43464199718586
Bahasa,6.611281083414031,82.10469799165502,6.2180022271682835,3,3,3,0,89.97219905988194
IPA,4.214318059703405,70.04913532051182,6.990465044555002,5,3,5,0,78.30333507466247
Bahasa,6.1087367816150895,80.41534097745989,7.9495028823302025,1,2,4,0,83.916289511542
IPA,2.246769811850873,61.91453882920759,4.696918422702665,4,4,1,0,65.19309109281356
IPA,2.357945833162811,53.22159628327917,8.20551982028994,2,5,1,0,57.652694932361776
IPS,4.119827439494745,56.311470435124846,6.427261495958267,4,5,3,0,64.27649466060355
IPA,6.180034839983456,64.94312605491106,6.858545767819313,4,2,3,0,72.9485033538957
Matematika,6.522995961970172,71.77931122696053,8.056882404916147,1,1,3,0,74.267215146217
Seni,2.6359679050838736,77.4855594290374,10.0,5,3,1,0,78.8385796931441
Seni,6.4488414094651585,76.83471594899775,7.816971792108751,3,4,5,0,85.83944820917061
Bahasa,5.33301408086956,70.15111099154528,6.263059784546177,3,5,4,0,77.69345570212728
IPA,3.2415906110973642,53.948597266849475,7.277629396594607,5,3,1,0,61.21943396526247
Matematika,2.331623295954003,80.48239107417308,7.6317037927697715,5,2,4,0,86.05853366327521
Bahasa,5.459646309808651,47.479839183501696,4.896001042641419,2,3,3,0,48.87363736578456
IPS,7.579126448330892,52.48620339610683,5.3742477119271115,5,5,2,0,61.3418676534255
Bahasa,5.071044861555914,70.67793518656042,7.604065302297095,2,4,5,0,77.81312474694876
Bahasa,3.130158301187527,81.946785806517,7.79358531834689,5,1,3,0,85.96438277897552
IPA,1.263955425841147,79.40967851519282,7.567295335572505,2,1,3,0,82.4342070679211
IPS,8.058981693777218,68.49498411797063,7.977135276760519,5,3,4,0,76.86498792925815
Bahasa,7.083701220639524,76.67125796172198,6.444963639779988,5,1,1,0,84.52041538290042
Matematika,5.604153697543203,54.018190410409844,8.620789094400754,3,5,2,0,58.16693552605233
Matematika,7.9559879345309215,61.57304300272254,9.732384607833911,4,4,5,0,67.72596852336072
